"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"7881",803.17946782539,-0.43387331108162,0.182284691454558,-2.38019609666333,0.0173034271929651,0.0326402035031254,"KCNAB1","7881"
"7882",49.7213807729217,-2.10623178989211,0.287233722562878,-7.33281514126891,2.25367707394959e-13,1.13944057344319e-12,NA,"7882"
"7883",50.9554644492133,-0.699840797498528,0.258645732115809,-2.70578907981042,0.00681423108352366,0.0138083511218165,NA,"7883"
"7885",170.663620949657,0.118675488012266,0.147825862057648,0.802805993216435,0.42208687760003,0.537426902986543,"CRSA","7885"
"7887",2070.26356084303,2.59794153305796,0.11973164912434,21.6980351649548,2.14118355084604e-104,1.00499245771876e-102,NA,"7887"
"7889",1.90793294373138,1.3880732108416,1.32467427951148,1.04786001533411,0.294703106730839,0.400196663318816,"PSORS3","7889"
"7891",649.25028804327,0.151208211926974,0.0778711470704788,1.94177455470278,0.0521643985588013,0.0890638213576939,NA,"7891"
"7892",7.77495369285953,2.14673270055065,0.743116105468614,2.8888254268112,0.00386683682447728,0.00817052919270913,"FECB","7892"
"7893",8.92573613588122,-0.289157343323221,0.626128031643351,-0.461818236382568,0.644211672081484,0.739381015741524,NA,"7893"
"7894",690.637418014751,0.0926821142690156,0.0758917112239435,1.22124159245173,0.221994560600343,0.316969175947283,NA,"7894"
"7895",456.579326319524,-0.152046951803484,0.0959280898010845,-1.58500968922416,0.11296413284796,0.176925121138495,"LAG5","7895"
"7896",1.2894890584264,3.73339765721459,3.26634030575682,1.14299102596095,0.253042317021065,0.353249489995006,"TS13","7896"
"7897",2501.69868880584,-0.525653938080841,0.0499706203399789,-10.519259807153,7.0424651974479e-26,6.13427021749333e-25,NA,"7897"
"7898",2586.05506020225,-0.129360089258018,0.0472778976356347,-2.73616416396052,0.00621600074143939,0.0126903198403288,NA,"7898"
"7899",7.1480667650721,1.2016134139746,0.706563270732454,1.70064517043032,0.0890096366843892,0.143306098476571,NA,"7899"
"7900",411.384817035459,-2.38462725732881,0.112514107654571,-21.1940289714587,1.08411865137598e-99,4.79812032551929e-98,NA,"7900"
"7901",1338.09129952763,-0.668991100316425,0.0626683393558973,-10.6751049603722,1.33107009714766e-26,1.1846202350098e-25,NA,"7901"
"7902",271.53310353351,0.110126109152688,0.113017932949321,0.9744126996383,0.329851666341501,0.439901715549819,NA,"7902"
"7904",297.267474865361,-0.451486720871524,0.111077572688998,-4.06460737250377,4.81133860173337e-05,0.000129538743720034,NA,"7904"
"7905",594.948518155414,-0.0361833477003909,0.0811825415879444,-0.445703558827285,0.655811393533933,0.749716748208432,"REEP5","7905"
"7906",145.085245968276,-0.109067040253625,0.152661786683337,-0.714435764333483,0.474957763461046,0.588872509286523,NA,"7906"
"7907",0.13581866357583,0.78595520814275,4.0804728567969,0.192613757210411,0.847261469988087,NA,NA,"7907"
"7909",0.177436594104331,0.78595553854759,4.0598296865488,0.19359322908339,0.846494400303545,NA,NA,"7909"
"7910",18.4314258809365,1.0886575503234,0.435923842154469,2.49735721024783,0.0125122845030845,0.0242589414962201,"PFBI","7910"
"7911",7252.37216456098,0.13797957419288,0.0393781768111317,3.50396045136033,0.000458393429255753,0.00109957720709168,"SM1","7911"
"7912",416.966581140867,0.0947116849037673,0.0951173826184247,0.99573476788901,0.319379032438848,0.428096920928276,NA,"7912"
"7914",537.879065483869,0.146905927389479,0.0817608049389983,1.79677692139999,0.0723710416064107,0.119320327910872,NA,"7914"
"7915",0.207974888783441,-1.13759906922534,3.81294532506412,-0.298351791657598,0.765434679084546,NA,"ALDH5A1","7915"
"7916",465.962416027304,0.654573951834329,0.092101665842581,7.10708048378971,1.18523325278805e-12,5.77453477011251e-12,"PRRC2A","7916"
"7917",831.518626988133,0.566007965292907,0.072125813903426,7.84750888289139,4.24382363633496e-15,2.34077368084972e-14,"BAG6","7917"
"7918",4204.5952255133,0.00269030694165694,0.0439779168774255,0.061174042171104,0.951220602351542,0.966873850263169,"GPANK1","7918"
"7919",0.967721528609245,-1.10842049050177,1.85593030273702,-0.597231743491194,0.5503526684901,0.658101227440738,"DDX39B","7919"
"7920",176.367771727941,-0.302624005402375,0.143171347366507,-2.11371905740108,0.0345392698190619,0.0612508418584406,"ABHD16A","7920"
"7921",163.974807017121,-0.497555170273617,0.141539968371973,-3.51529801791407,0.000439260755461764,0.00105677848742988,"D6S207E","7921"
"7922",32.2649975089891,0.774814931721719,0.320474291178348,2.41771322396193,0.0156183804525441,0.0297318123365532,"SLC39A7","7922"
"7925",1024.97040543336,3.28766304086657,0.0909710086683693,36.1396788822206,5.40429926481502e-286,2.21246007124566e-283,"IGLP1","7925"
"7926",517.720676801159,1.07255300450559,0.0911544969471317,11.7663202631424,5.82085472185984e-32,6.14965999216991e-31,"IGLP2","7926"
"7929",510.430238044765,-0.424772654235119,0.085573597989566,-4.9638283794835,6.91170238816145e-07,2.25015837854481e-06,NA,"7929"
"7930",521.345715973132,0.351052895721915,0.0828055259986027,4.23948633244403,2.24031832622636e-05,6.24037261234627e-05,NA,"7930"
"7932",62.5828658154179,-0.843153442826369,0.242516204660644,-3.47668908972992,0.000507646121955597,0.00120925950305182,"OR2H2","7932"
"7935",19.0022316268705,0.278319227185475,0.461059249278056,0.603651759771174,0.546075192754824,0.654792628005906,NA,"7935"
"7938",867.520895352589,-0.404750614954053,0.0685903236809122,-5.90098709603684,3.6133317002182e-09,1.40435871829683e-08,"CP20","7938"
"7939",0.990095224023886,-1.05682157827548,1.84119452630998,-0.573986921628264,0.565976651422464,0.672960382987702,"LAP","7939"
"7940",418.102662056195,-1.4714301072964,0.115184931907152,-12.7745016898781,2.27600678970608e-37,2.84510500989722e-36,"LST1","7940"
"7941",0.340502107110726,-0.17581340689482,2.98319855453776,-0.0589345307329241,0.9530042542922,NA,"PLA2G7","7941"
"7942",925.61186004475,-0.207475105771326,0.0673754385503694,-3.07938783383531,0.00207426461245335,0.0045620820561614,"TFEB","7942"
"7943",78.5731475108124,-0.201028215678128,0.208782170476467,-0.962861029844436,0.335617268584129,0.44662097556595,NA,"7943"
"7944",643.70988799782,-0.234887415343895,0.0767043340784499,-3.06224437205416,0.00219684024498731,0.00481371268668198,NA,"7944"
"7945",459.406204409311,-0.106938789195921,0.0876054828342832,-1.22068603169746,0.22220491848865,0.31720806748215,NA,"7945"
"7946",64.6714759950501,1.22228907594534,0.235330610231272,5.19392302915516,2.0590829939884e-07,7.00363839496907e-07,NA,"7946"
"7948",370.923534729296,-0.0599902123297658,0.0961409944584571,-0.623981608133748,0.532639663663684,0.642971853802554,NA,"7948"
"7949",36.9096951143791,-0.129089784896381,0.291523759374544,-0.442810511134115,0.657902799858901,0.751816039724004,NA,"7949"
"7950",287.321862217054,-0.293456298097828,0.109269424446694,-2.68562133994756,0.00723950825741331,0.0145978755914294,NA,"7950"
"7953",10772.7240037773,-1.36860141656628,0.0510598957935185,-26.8038427281712,2.9145880729275e-158,2.96242751853831e-156,NA,"7953"
"7956",0.390284636903696,-2.14009057625886,2.79742093151386,-0.765022722233198,0.444258014328405,NA,"NTT","7956"
"7957",18.5005454369857,0.28771374439352,0.405723276747152,0.709137880134061,0.478238918030778,0.591447946122145,"EPM2A","7957"
"7958",283.945552663114,0.332874332625178,0.110469691181752,3.01326390129499,0.00258454058963249,0.00560473523939831,NA,"7958"
"7959",217.353411590908,0.4301858893673,0.131215597944491,3.27846609782843,0.00104372900584336,0.00239155442912305,"FEA","7959"
"7960",199.76771979897,0.0644010278001163,0.132793529261607,0.484971128926354,0.627696825401802,0.725557955312039,"MRBC","7960"
"7961",86.2040854987035,0.455627179060554,0.195055053896976,2.33589014976872,0.0194969674759588,0.0363913762234905,NA,"7961"
"7962",139.189900443964,0.0846078631396079,0.150880372427965,0.560761229430306,0.574960320220182,0.681444728540816,"PBCA","7962"
"7964",35.8130078403058,-1.66550649352816,0.330233364642691,-5.04342283927071,4.57277214001687e-07,1.51174328846049e-06,NA,"7964"
"7965",281.398321796442,-0.69386528737379,0.111429958691637,-6.22691864486768,4.75697972641861e-10,1.9687831285582e-09,"AIMP2","7965"
"7966",0.471447616670632,2.27094143031301,2.43628472741127,0.932133015801504,0.351267787403397,NA,NA,"7966"
"7968",101.806256569259,0.0651444381969399,0.177163209173942,0.367708614563309,0.713090516432105,0.795633888347064,NA,"7968"
"7969",0.316384717980943,1.69735304820774,3.23726419648154,0.524317122480311,0.600057989600419,NA,NA,"7969"
"7970",111.794035265168,-0.0865879902763056,0.171310702242033,-0.505444138300077,0.613246924328459,0.713657071123207,NA,"7970"
"7972",0.144923387344288,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA,NA,"7972"
"7973",2.11870810524068,1.61716939919809,1.35719769783371,1.19155035539726,0.233437600817174,0.330395021688612,NA,"7973"
"7974",47.8363180199634,-0.847716647242086,0.264245239088625,-3.20806781672145,0.00133629984033914,0.00301321711244159,"HRX","7974"
"7975",179.054268021789,-0.0549169171458706,0.138054301434598,-0.397792148272083,0.690783405469182,0.77804859226632,"MAFK","7975"
"7976",1427.82124884099,-0.48715663240046,0.0573207627155456,-8.49878140697423,1.91591302801886e-17,1.17800276207517e-16,"FZD3","7976"
"7977",77.7866747405693,-2.84408370904179,0.251287578129382,-11.3180433756954,1.06829666909943e-29,1.05314757920986e-28,"MHS3","7977"
"7978",0.625475727783377,0.053908029475213,2.29896455050593,0.0234488302411403,0.981292254799006,0.986311481363142,"MTERF1","7978"
"7979",297.135771424475,-0.544138264079223,0.111501564664233,-4.88009532169167,1.06034578123547e-06,3.39651730577013e-06,"SEM1","7979"
"7980",0.13581866357583,0.78595520814275,4.0804728567969,0.192613757210411,0.847261469988087,NA,"TFPI2","7980"
"7981",2232.35223451371,0.0920005048173165,0.0496914347014294,1.85143587360882,0.0641068721868935,0.106927012481942,NA,"7981"
"7982",345.234899049628,0.105979929892832,0.102626881482806,1.03267222351084,0.301757316527539,0.407934262610793,"ST7","7982"
"7983",1211.09123945631,-0.52642920023895,0.0679023654439869,-7.75273728384626,8.99325544995917e-15,4.89810047381738e-14,NA,"7983"
"7984",4.93168579415811,0.255556710279755,0.799244188059047,0.319747974521242,0.749159388955122,0.82334907340944,"ARHGEF5","7984"
"7985",77.1473846416078,0.325603647469375,0.201953555315399,1.6122699447448,0.106903210566403,0.168651200741559,NA,"7985"
"7986",161.83556571057,0.0127635686455099,0.141296249373289,0.0903319706087169,0.928023415123238,0.951259500075552,"GPDS1","7986"
"7987",10.4747118613216,0.85068335067294,1.09420861141458,0.777441652166481,0.436898246286516,0.551962087183153,NA,"7987"
"7989",22.396392077351,-2.4438039066936,0.442787554996989,-5.51913412902992,3.40674097324451e-08,1.23453524621779e-07,NA,"7989"
"7990",262.768206714924,-0.452523293497623,0.114878055477875,-3.93916219782096,8.17666397741216e-05,0.000214253307100776,NA,"7990"
"7992",0.294011022566302,1.61415180134837,3.08133745624318,0.523847785018774,0.600384414359563,NA,NA,"7992"
"7993",171.251423510404,-0.351655604054091,0.143013289987242,-2.45890157540926,0.0139362818921341,0.0267788068392547,"UBXN8","7993"
"7994",4.70244622773884,0.411742373392389,0.849763858950685,0.484537403015494,0.628004526264176,0.725696307674567,"KAT6A","7994"
"7995",702.295535502067,-0.59670141516568,0.0759861665829011,-7.85276375950189,4.06967813102474e-15,2.25061599606164e-14,NA,"7995"
"7996",2.11371849671803,1.04056702838149,1.23468984780989,0.842776046330391,0.399353707070845,0.513987855629213,NA,"7996"
"7997",1850.56898679313,0.185702209078974,0.0576983466543025,3.2185013929706,0.00128862344882823,0.00291463050780086,NA,"7997"
"7998",118.946099375507,0.0814870651568651,0.170430935669519,0.478123674183636,0.632562182962965,0.729532940958462,NA,"7998"
"7999",6.16576612678934,0.243018338698912,0.726842051328639,0.334348209841029,0.738116815301021,0.815617582294437,NA,"7999"
"8000",1312.21584422642,-0.831698013844794,0.06076424624583,-13.6872925318624,1.20931957704612e-42,1.75422755182142e-41,"PSCA","8000"
"8001",1489.05655047414,0.209600522891012,0.0615755994630774,3.4039542402944,0.000664178790328762,0.0015626863045762,"GLRA3","8001"
"8002",8.55844329657411,-0.515326052716752,0.639982113988029,-0.805219460752605,0.420693048296415,0.536115360639219,NA,"8002"
"8005",803.54338609195,0.258671144262039,0.0716668897364935,3.60935356917436,0.000306960989330028,0.000754122635245523,NA,"8005"
"8006",25.9609185549763,-0.00977757827545847,0.345326773530285,-0.0283139884449214,0.977411723907537,0.984290672152325,NA,"8006"
"8007",4066.68478158891,-0.472531819952973,0.0481839758435263,-9.8068250218181,1.05227358267103e-22,8.27115096608303e-22,NA,"8007"
"8008",18.1779862109827,1.12480752396944,0.435725899045455,2.58145665987161,0.00983843438756219,0.019429029345289,NA,"8008"
"8011",1.39822807519882,3.84527801996262,1.76175885809087,2.1826358370802,0.0290626384665723,0.0523177190326546,"MROS","8011"
"8012",1721.14200348496,0.0283428438301495,0.055443576302008,0.511201580427685,0.609209912146673,0.710327190286208,NA,"8012"
"8013",742.028558731908,-0.479024435879377,0.0719148650165003,-6.66099332550327,2.71982995814069e-11,1.22359138959333e-10,"NR4A3","8013"
"8014",795.231112216481,1.60128479994666,0.0814561146902464,19.6582516369198,4.91371171463347e-86,1.72835998210664e-84,NA,"8014"
"8015",71.437813679379,-1.03456835527081,0.214961712478763,-4.81280290960196,1.48828047501129e-06,4.68781313116399e-06,NA,"8015"
"8017",169.832418076431,-0.00806403558833671,0.138295979127458,-0.0583099786357827,0.953501719238808,0.968151169500931,NA,"8017"
"8018",2534.8389937859,-0.395962908205478,0.0471967966779971,-8.38961404323599,4.87740742514385e-17,2.93880746654825e-16,NA,"8018"
"8019",773.828390813086,0.0416883078608035,0.0701374613494633,0.594380051098364,0.552257948024929,0.659844153870402,"BRD3","8019"
"8020",19.4568178616758,-0.471578756708418,0.399827845613568,-1.17945451244083,0.238217239454025,0.336223489281117,NA,"8020"
"8021",2.9096936392003,1.0255303346314,1.20123599377202,0.85372927546994,0.393255009299149,0.507734763648783,"NUP214","8021"
"8022",143.333909558511,-1.27047988507504,0.162946962352636,-7.7968921097503,6.34504440068283e-15,3.47116794273435e-14,"LHX3","8022"
"8031",79.6555658811531,0.925168893386597,0.207627043407249,4.45591710118382,8.35353096352802e-06,2.4379077097124e-05,"NCOA4","8031"
"8036",2.10774323325035,1.56933940800237,1.28669607269127,1.21966596565412,0.222591528548288,0.317667662219877,"SHOC2","8036"
"8038",575.027052184084,1.08703675140376,0.0921003788742388,11.8027391927246,3.77809431096529e-32,4.01742813528185e-31,"ADAM12","8038"
"8039",388.706867325444,-0.0592188284086626,0.0977841262460583,-0.6056077881153,0.544775229463252,0.653613890227314,"PROA","8039"
"8041",245.01825705166,-0.521166262212534,0.120354939869127,-4.33024404963557,1.48944177265894e-05,4.22629819896946e-05,NA,"8041"
"8043",3254.93080550544,-0.535850902317765,0.0466088948049242,-11.4967519517573,1.36973388999792e-30,1.3874321698137e-29,NA,"8043"
"8048",803.771573940502,1.61357673844206,0.0757306478151332,21.3067864199574,9.82090119713627e-101,4.35965186275284e-99,"CSRP3","8048"
"8050",0.144923387344288,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA,"PDHX","8050"
"8051",1.78367160377735,-1.56571107085383,1.40027267534702,-1.11814727118474,0.26350410004357,0.36485662496897,NA,"8051"
"8052",0.390284636903696,-2.14009057625886,2.79742093151386,-0.765022722233198,0.444258014328405,NA,NA,"8052"
"8053",1069.54361029402,0.483953325996128,0.0719961998890813,6.72192875098568,1.7933464615494e-11,8.19037500784477e-11,NA,"8053"
"8055",111.606184825646,1.80947582044234,0.191919649784995,9.42829888690123,4.16793439159553e-21,3.04697505274479e-20,NA,"8055"
"8056",1279.09843970228,0.466077490799783,0.0665059243960386,7.00805973351067,2.41645646204872e-12,1.15704143397252e-11,NA,"8056"
"8057",146.585113769599,1.58202684093213,0.161619198444205,9.78860714668303,1.2601984966865e-22,9.88967276047156e-22,NA,"8057"
"8059",0.335628953094802,1.76002405394786,2.94200452332572,0.598239751160641,0.549679971046033,NA,NA,"8059"
"8060",490.303087433324,-0.306317080481746,0.0899218609775197,-3.40648066167497,0.000658062121573396,0.00154878945189216,NA,"8060"
"8061",178.760357172231,-1.45433936408464,0.14378908967729,-10.1143930137443,4.76964281633224e-24,3.92271182070896e-23,"FOSL1","8061"
"8062",2991.44654575062,0.33527305156715,0.0455022888946134,7.36826783249665,1.72859243581699e-13,8.80608203217101e-13,NA,"8062"
"8063",195.221607371443,-0.620562992695598,0.134010292790765,-4.63071141605896,3.64411480294698e-06,1.10621964914176e-05,NA,"8063"
"8064",764.096473708701,-0.577376359522293,0.0728409791384643,-7.92653210255111,2.25350406636703e-15,1.26378017237889e-14,NA,"8064"
"8065",3586.1383538199,0.0724258906671023,0.0500800034227607,1.44620378828061,0.148120051499505,0.224449241106282,"CUL5","8065"
"8066",7319.16588472638,0.000936529884178103,0.0383937097395364,0.0243927948232025,0.980539295515437,0.98582359897036,"ANC","8066"
"8068",682.618407299697,0.287237954550474,0.0740737313477852,3.87773032793308,0.000105435492661082,0.000272472083261271,NA,"8068"
"8069",0.340502107110726,-0.17581340689482,2.98319855453776,-0.0589345307329241,0.9530042542922,NA,NA,"8069"
"8071",0.182309748120255,-1.13759837182041,4.01614609143969,-0.28325622273681,0.776980432757368,NA,NA,"8071"
"8072",5.6792187186349,-2.37228330573144,0.86625220581136,-2.73855961325891,0.00617089717887523,0.0126052228166685,NA,"8072"
"8073",4.63991794451313,-1.30602035281876,0.870557251103339,-1.50021190583792,0.133559520191737,0.205084414314005,"PTP4A2","8073"
"8074",8.62415983439637,0.258847242025738,0.598151845189694,0.432745036410694,0.665200007566133,0.758051783161303,"FGF23","8074"
"8075",8.06299275809433,1.33194924848746,0.649955143406946,2.04929411206076,0.0404333640641806,0.0707140049338903,NA,"8075"
"8076",90.9010521896784,-0.851429116689222,0.193559206610543,-4.39880453944186,1.08848803999114e-05,3.13746012945975e-05,"MFAP5","8076"
"8078",426.493379202566,0.571600967937115,0.0926470799324139,6.16965983551882,6.84370641981022e-10,2.8048538713894e-09,"USP5","8078"
"8079",0.207974888783441,-1.13759906922534,3.81294532506412,-0.298351791657598,0.765434679084546,NA,"MLF2","8079"
"8080",149.305100526978,0.120296086956883,0.160353526125217,0.750192963408523,0.453138496152979,0.567481826259946,NA,"8080"
"8081",63.6881854338634,0.179521840743457,0.221648712034436,0.809938569440305,0.417975483085961,0.533203576371239,"AD5","8081"
"8082",182.06743689297,-0.288420290763138,0.133756632608218,-2.15630645852112,0.031059743295377,0.0555464745403794,"SSPN","8082"
"8083",1150.56620407533,-1.26667783602235,0.0727488382309387,-17.4116572418837,6.73070115251797e-68,1.68416084186434e-66,NA,"8083"
"8084",658.964045361201,0.0885789193253084,0.0777121511090721,1.13983357893393,0.254355641311658,0.3545534324838,NA,"8084"
"8085",198.609556718796,0.826652669492869,0.132002888048856,6.26238320775917,3.79137823058734e-10,1.58292726239083e-09,"KMT2D","8085"
"8086",0.207974888783441,-1.13759906922534,3.81294532506412,-0.298351791657598,0.765434679084546,NA,"AAAS","8086"
"8087",718.644683587873,0.0829471617527797,0.0796660489886696,1.04118583519282,0.297789308448053,0.40323583497863,"FXR1","8087"
"8088",867.074963571902,-0.22381562646019,0.0716222379157347,-3.12494600801938,0.00177837698114493,0.00394546439080445,NA,"8088"
"8089",8363.22978861498,-0.442216560825024,0.039381000765533,-11.2291854505653,2.93168699795259e-29,2.85573053376241e-28,"YEATS4","8089"
"8090",1340.69055489962,-1.74229970795214,0.0634971609828112,-27.4390174455797,9.39525790281182e-166,1.06513316132031e-163,NA,"8090"
"8091",1344.98992494302,0.400171056032684,0.0581748375787594,6.87876533373929,6.03735166392797e-12,2.82561095023723e-11,"HMGA2","8091"
"8093",145.22229583491,-0.132439286346086,0.153710392833778,-0.861615691069799,0.388899033484207,0.503080308565808,NA,"8093"
"8094",838.575243108772,-0.065037438408576,0.070949635569771,-0.916670506991102,0.359315325332181,0.471935590833766,NA,"8094"
"8095",41.2902256517152,0.331845770639073,0.286892895765446,1.1566886999892,0.247399568067625,0.347215280918278,NA,"8095"
"8096",27927.4512410477,0.0487715313760154,0.0398006058247702,1.22539670855116,0.220425786474887,0.315034449288876,NA,"8096"
"8097",2.64262206992341,1.05885491784826,1.11226938713267,0.951977039103717,0.341108626686188,0.452295001358618,NA,"8097"
"8098",929.573212451093,0.0824106478662939,0.0691212163167238,1.19226269816601,0.233158255898948,0.330094752683832,NA,"8098"
"8099",360.138427307252,0.0525773708958727,0.0974721527783132,0.539409148123081,0.589604570145415,0.693689341631621,"CDK2AP1","8099"
"8101",136.683403037181,0.479009696701974,0.15936234896406,3.00578963485284,0.00264892187408503,0.00573777345388964,"CLLS2","8101"
"8102",67.444855201673,0.481243738962874,0.233169986027933,2.06391803319498,0.0390254886378521,0.0683987870564678,"XRS","8102"
"8103",17.4299169481965,-0.501692041172707,0.427462657086023,-1.17365115491655,0.240534782366386,0.338877891455482,"PAPA2","8103"
"8106",0.182309748120255,-1.13759837182041,4.01614609143969,-0.28325622273681,0.776980432757368,NA,"PABPN1","8106"
"8111",133.128628224259,-1.88919161250994,0.169026262961386,-11.176911678758,5.28989349815404e-29,5.10894170221456e-28,"GPR68","8111"
"8112",544.97202773904,-0.760265678698397,0.0864716869709738,-8.79207640477279,1.46820864087974e-18,9.51559320549059e-18,NA,"8112"
"8113",133.491866901918,0.343554491918273,0.156948501041255,2.18896319263329,0.0285995153851983,0.0515544622300722,"MCOP1","8113"
"8114",220.294483635836,-0.286808949732306,0.133310896125655,-2.15142916346438,0.0314423413736765,0.056162553286298,NA,"8114"
"8115",270.550485092534,-0.0998997675925632,0.111981988031779,-0.892105680104666,0.372336290655193,0.485747742911945,"TCL1A","8115"
"8116",3607.92966523787,-0.450190291838582,0.121491858625914,-3.70551818805211,0.000210958989996905,0.000527773484056083,NA,"8116"
"8117",720.531285909376,0.203098661206234,0.0732764948235027,2.77167544238337,0.00557686105119726,0.0114825060313698,NA,"8117"
"8118",1.67083426264557,-1.45120467928086,1.43627612255764,-1.0103939322591,0.312306593778124,0.419999505347385,NA,"8118"
"8119",73.4562561617135,-1.43380099099773,0.228029794288371,-6.28777917145561,3.22039552855995e-10,1.35104438656182e-09,NA,"8119"
"8122",252.212264815526,-0.407268628047057,0.12326911336571,-3.30389841321231,0.000953503768721797,0.00219883250562069,NA,"8122"
"8124",3.73893447744836,0.721525486643673,0.910389464706155,0.792545953809515,0.428042407919,0.543361975982226,NA,"8124"
"8125",367.362196809859,0.0809147023661477,0.100703376343743,0.803495426905563,0.421688438912203,0.537041225137055,"ANP32A","8125"
"8126",477.39958112678,-0.386888947488762,0.0867470331121028,-4.45996748947929,8.19720863186741e-06,2.39560699616224e-05,"MRST","8126"
"8127",638.070396914215,0.216012186131001,0.0777707686089322,2.77754984288778,0.00547704391115927,0.0112990863889509,NA,"8127"
"8128",102.388902352641,-0.0856174872389031,0.188786828829147,-0.45351409189879,0.650178598413582,0.744721549966533,"ST8SIA2","8128"
"8129",1338.08676606254,0.162193009887085,0.0590129691028478,2.74842991892876,0.00598814345471933,0.0122710314565703,"HBHR","8129"
"8130",40.2377125568164,-1.15528552141361,0.319008233127428,-3.62149123891774,0.00029290972664664,0.000721046191968963,"MCOPCT1","8130"
"8131",531.38542387532,0.124541064544814,0.088037235669587,1.41464078917958,0.15717384304195,0.236081135217312,"NPRL3","8131"
"8132",2306.68502438181,-0.0139733283550816,0.0498113778553159,-0.280524831006864,0.779074877538098,0.846556418231213,"PKDTS","8132"
"8133",70.0055319249372,0.861708933610309,0.218177965496097,3.94956902110137,7.82920331723308e-05,0.000205534019396831,NA,"8133"
"8134",975.317152106762,0.31779775174091,0.0658068284465949,4.82925190656798,1.3704694557578e-06,4.33340030872313e-06,NA,"8134"
"8136",292.186492640498,0.81911996468063,0.113591333241732,7.21111321880054,5.54962862604386e-13,2.74833423019605e-12,"WT3","8136"
"8137",261.937025547803,-0.258694719576774,0.113989066641141,-2.26946958335218,0.0232397848810909,0.0426801183274166,"HYD2","8137"
"8139",11.1988067178764,0.577831033542344,0.540597106718575,1.06887555697399,0.285125747355278,0.389451646387589,"GAN","8139"
"8140",987.247554931696,-0.644938948925037,0.0676384783239116,-9.53508956597916,1.49756241067697e-21,1.12035912733793e-20,"SLC7A5","8140"
"8141",88.0798992053375,0.47450670272078,0.201436952905806,2.35560901749077,0.0184923699722775,0.0346831952979672,NA,"8141"
"8142",3.14581136983369,-0.0991193612810517,1.04608117480579,-0.094753030327167,0.924510995310151,0.94904527748701,NA,"8142"
"8144",228.419790362662,-0.0630822797796082,0.12252469620672,-0.514853590603298,0.606655333401962,0.708245112775516,NA,"8144"
"8145",1.22571016555145,0.323395330323524,1.63308184689372,0.198027631584206,0.843023444928767,0.894040406660443,NA,"8145"
"8146",109.025792748701,0.239185027429736,0.17392653468649,1.37520722678042,0.169067208469806,0.251332713176115,NA,"8146"
"8162",64.4500010202197,0.381905530928998,0.221422591263136,1.72478123731804,0.0845669043052192,0.137202447781849,NA,"8162"
"8163",414.880027839543,1.14607915586457,0.101363402457117,11.3066365974586,1.2166437063275e-29,1.19619045656136e-28,"CDR3","8163"
"8165",1.41898478566203,0.0434026140204909,1.50162988183333,0.0289036696362894,0.976941418899464,0.983884285345107,"AKAP1","8165"
"8167",53.2224700600599,-1.55890080011384,0.267604981649332,-5.82538034421426,5.69826742977187e-09,2.18473114932304e-08,NA,"8167"
"8169",15.4727133685937,-0.65714517958004,0.466972622396369,-1.40724562439605,0.159354567011085,0.238966993142997,NA,"8169"
"8171",232.553216477835,0.0339054705852015,0.125391756816714,0.270396327844433,0.786855364878267,0.852007520944522,NA,"8171"
"8172",367.580044425073,0.525943063878273,0.101230476952628,5.19550119401681,2.04169025663132e-07,6.94608287216813e-07,NA,"8172"
"8173",11581.418148641,0.0136118615305682,0.0386675437381465,0.352022916757957,0.724821076029216,0.805065417026044,"CNSN","8173"
"8174",24.6440178654587,0.199391216344515,0.365472868375442,0.545570502212178,0.585361205517214,0.689943493834989,"MADCAM1","8174"
"8175",20.8301704767079,0.461393420284357,0.411464925225777,1.12134325916403,0.262141778457921,0.363202501556619,"SF3A2","8175"
"8185",2.51903759041682,0.572955580403081,1.11815854116746,0.512409966304834,0.608364117335811,0.709634597205114,NA,"8185"
"8186",8.93521227152946,-0.123765242672683,0.589854431898457,-0.209823366545441,0.833805535133142,0.887714077641569,NA,"8186"
"8187",130.706811584621,1.00950656114398,0.17141191592323,5.88936046660901,3.87692983834539e-09,1.50403242846892e-08,"ZNF239","8187"
"8188",498.500842579712,0.00907099462435439,0.0866659293796773,0.104666213000671,0.916640672781227,0.944149085922831,NA,"8188"
"8189",3043.91948733405,0.213706489926683,0.0456280351736462,4.68366628353341,2.81788653087834e-06,8.64308255818627e-06,"SYMPK","8189"
"8190",344.298307806107,-0.0102677264779241,0.100656739999905,-0.102007341763043,0.918750847601216,0.945833332770796,"MIA","8190"
"8191",1790.1028373302,-0.646639656865439,0.0545122270113072,-11.8622865422708,1.85829959213415e-32,2.00201896117494e-31,NA,"8191"
"8192",1.84403928699737,-1.07895688449069,1.34189313648006,-0.804055744201002,0.421364781926453,0.536832136586451,"CLPP","8192"
"8193",664.128108680809,-0.392666062218734,0.0775758920182033,-5.0617021861198,4.15529757398973e-07,1.37960747117505e-06,"DPF1","8193"
"8194",6890.15476314387,-0.0707657057278236,0.0513775463509043,-1.37736639357006,0.168398997591479,0.250541533061096,NA,"8194"
"8195",437.314881585298,0.0630222641122583,0.094567742867345,0.666424535485243,0.505139784224594,0.616542454650275,"MKKS","8195"
"8196",136.747671046851,-0.641409374538498,0.16444347607491,-3.90048538165366,9.6000023014212e-05,0.000249532334952991,NA,"8196"
